"region","ag.land","country","year","weight","denom","prop","mobile","internet","iso","scale"
"51",1,"tanzania",2012,11.501289,16469363,0.698344496,1,NA,"TZA",1000000
"52",1,"tanzania",2012,12.148905,13463025,0.902390436,1,NA,"TZA",1000000
"53",1,"tanzania",2012,29.900966,33958450,0.880516219,1,NA,"TZA",1000000
"54",1,"tanzania",2012,18.249402,24316367,0.750498707,1,NA,"TZA",1000000
"55",1,"tanzania",2012,19.983564,24963424,0.800513744,1,NA,"TZA",1000000
"1",0,"haiti",2006,1432.01817,2452.161103,0.583982092,0,NA,"HTI",1000000
"2",0,"haiti",2006,64.915255,80.097278,0.810455194,0,NA,"HTI",1000000
"3",0,"haiti",2006,208.352215,276.102479,0.754619139,0,NA,"HTI",1000000
"4",0,"haiti",2006,95.574252,104.497473,0.91460826,0,NA,"HTI",1000000
"5",0,"haiti",2006,352.36108,405.127883,0.869752724,0,NA,"HTI",1000000
"6",0,"haiti",2006,131.63094,139.334571,0.944711273,0,NA,"HTI",1000000
"7",0,"haiti",2006,99.231198,124.20746,0.798914961,0,NA,"HTI",1000000
"8",0,"haiti",2006,69.78473,70.472709,0.990237654,0,NA,"HTI",1000000
"9",0,"haiti",2006,132.477143,144.51894,0.916676686,0,NA,"HTI",1000000
"10",0,"haiti",2006,57.786544,65.742927,0.878977354,0,NA,"HTI",1000000
"1",1,"haiti",2006,1052.406639,1357.52887,0.775237022,0,NA,"HTI",1000000
"2",1,"haiti",2006,474.99421,484.872024,0.979627998,0,NA,"HTI",1000000
"3",1,"haiti",2006,567.713784,615.648623,0.92213929,0,NA,"HTI",1000000
"4",1,"haiti",2006,212.403848,222.640043,0.954023567,0,NA,"HTI",1000000
"5",1,"haiti",2006,1223.55726,1290.854785,0.947865921,0,NA,"HTI",1000000
"6",1,"haiti",2006,636.584975,638.62686,0.996802695,0,NA,"HTI",1000000
"7",1,"haiti",2006,551.783886,575.195748,0.959297575,0,NA,"HTI",1000000
"8",1,"haiti",2006,318.353921,320.083978,0.99459499,0,NA,"HTI",1000000
"9",1,"haiti",2006,351.255625,383.807021,0.915188117,0,NA,"HTI",1000000
"10",1,"haiti",2006,225.090079,234.740367,0.958889525,0,NA,"HTI",1000000
"1",0,"haiti",2006,1020.142933,2452.161103,0.416017908,1,NA,"HTI",1000000
"2",0,"haiti",2006,15.182023,80.097278,0.189544806,1,NA,"HTI",1000000
"3",0,"haiti",2006,67.750264,276.102479,0.245380861,1,NA,"HTI",1000000
"4",0,"haiti",2006,8.923221,104.497473,0.08539174,1,NA,"HTI",1000000
"5",0,"haiti",2006,52.766803,405.127883,0.130247276,1,NA,"HTI",1000000
"6",0,"haiti",2006,7.703631,139.334571,0.055288727,1,NA,"HTI",1000000
"7",0,"haiti",2006,24.976262,124.20746,0.201085039,1,NA,"HTI",1000000
"8",0,"haiti",2006,0.687979,70.472709,0.009762346,1,NA,"HTI",1000000
"9",0,"haiti",2006,12.041797,144.51894,0.083323314,1,NA,"HTI",1000000
"10",0,"haiti",2006,7.956383,65.742927,0.121022646,1,NA,"HTI",1000000
"1",1,"haiti",2006,305.122231,1357.52887,0.224762978,1,NA,"HTI",1000000
"2",1,"haiti",2006,9.877814,484.872024,0.020372002,1,NA,"HTI",1000000
"3",1,"haiti",2006,47.934839,615.648623,0.07786071,1,NA,"HTI",1000000
"4",1,"haiti",2006,10.236195,222.640043,0.045976433,1,NA,"HTI",1000000
"5",1,"haiti",2006,67.297525,1290.854785,0.052134079,1,NA,"HTI",1000000
"6",1,"haiti",2006,2.041885,638.62686,0.003197305,1,NA,"HTI",1000000
"7",1,"haiti",2006,23.411862,575.195748,0.040702425,1,NA,"HTI",1000000
"8",1,"haiti",2006,1.730057,320.083978,0.00540501,1,NA,"HTI",1000000
"9",1,"haiti",2006,32.551396,383.807021,0.084811883,1,NA,"HTI",1000000
"10",1,"haiti",2006,9.650288,234.740367,0.041110475,1,NA,"HTI",1000000
"0",0,"haiti",2017,210.270404,2166.078924,0.097074212,0,NA,"HTI",1000000
"1",0,"haiti",2017,222.661471,826.939846,0.269259574,0,NA,"HTI",1000000
"2",0,"haiti",2017,31.638308,166.698068,0.189794089,0,NA,"HTI",1000000
"3",0,"haiti",2017,86.026809,445.344426,0.193169161,0,NA,"HTI",1000000
"4",0,"haiti",2017,40.663131,157.999076,0.257363094,0,NA,"HTI",1000000
"5",0,"haiti",2017,161.158722,576.480389,0.279556296,0,NA,"HTI",1000000
"6",0,"haiti",2017,122.416546,294.009842,0.416368871,0,NA,"HTI",1000000
"7",0,"haiti",2017,44.898683,195.12512,0.230102014,0,NA,"HTI",1000000
"8",0,"haiti",2017,21.119133,87.879837,0.2403183,0,NA,"HTI",1000000
"9",0,"haiti",2017,39.959564,211.990373,0.188497069,0,NA,"HTI",1000000
"10",0,"haiti",2017,22.850702,91.505665,0.249718987,0,NA,"HTI",1000000
"0",1,"haiti",2017,42.312134,747.861872,0.056577472,0,NA,"HTI",1000000
"1",1,"haiti",2017,445.677616,1434.536825,0.310677013,0,NA,"HTI",1000000
"2",1,"haiti",2017,180.187694,638.332616,0.282278689,0,NA,"HTI",1000000
"3",1,"haiti",2017,176.854777,850.121467,0.208034715,0,NA,"HTI",1000000
"4",1,"haiti",2017,83.781494,290.919399,0.287988681,0,NA,"HTI",1000000
"5",1,"haiti",2017,520.244214,1506.523934,0.345327547,0,NA,"HTI",1000000
"6",1,"haiti",2017,255.756106,663.449308,0.38549457,0,NA,"HTI",1000000
"7",1,"haiti",2017,172.825084,763.429068,0.226380015,0,NA,"HTI",1000000
"8",1,"haiti",2017,164.546955,472.040974,0.34858617,0,NA,"HTI",1000000
"9",1,"haiti",2017,104.307816,445.262787,0.234261248,0,NA,"HTI",1000000
"10",1,"haiti",2017,85.967545,372.470259,0.230803783,0,NA,"HTI",1000000
"0",0,"haiti",2017,1955.80852,2166.078924,0.902925788,1,NA,"HTI",1000000
"1",0,"haiti",2017,604.278375,826.939846,0.730740426,1,NA,"HTI",1000000
"2",0,"haiti",2017,135.05976,166.698068,0.810205911,1,NA,"HTI",1000000
"3",0,"haiti",2017,359.317617,445.344426,0.806830839,1,NA,"HTI",1000000
"4",0,"haiti",2017,117.335945,157.999076,0.742636906,1,NA,"HTI",1000000
"5",0,"haiti",2017,415.321667,576.480389,0.720443704,1,NA,"HTI",1000000
"6",0,"haiti",2017,171.593296,294.009842,0.583631129,1,NA,"HTI",1000000
"7",0,"haiti",2017,150.226437,195.12512,0.769897986,1,NA,"HTI",1000000
"8",0,"haiti",2017,66.760704,87.879837,0.7596817,1,NA,"HTI",1000000
"9",0,"haiti",2017,172.030809,211.990373,0.811502931,1,NA,"HTI",1000000
"10",0,"haiti",2017,68.654963,91.505665,0.750281013,1,NA,"HTI",1000000
"0",1,"haiti",2017,705.549738,747.861872,0.943422528,1,NA,"HTI",1000000
"1",1,"haiti",2017,988.859209,1434.536825,0.689322987,1,NA,"HTI",1000000
"2",1,"haiti",2017,458.144922,638.332616,0.717721311,1,NA,"HTI",1000000
"3",1,"haiti",2017,673.26669,850.121467,0.791965285,1,NA,"HTI",1000000
"4",1,"haiti",2017,207.137905,290.919399,0.712011319,1,NA,"HTI",1000000
"5",1,"haiti",2017,986.27972,1506.523934,0.654672453,1,NA,"HTI",1000000
"6",1,"haiti",2017,407.693202,663.449308,0.61450543,1,NA,"HTI",1000000
"7",1,"haiti",2017,590.603984,763.429068,0.773619985,1,NA,"HTI",1000000
"8",1,"haiti",2017,307.494019,472.040974,0.65141383,1,NA,"HTI",1000000
"9",1,"haiti",2017,340.954971,445.262787,0.765738752,1,NA,"HTI",1000000
"10",1,"haiti",2017,286.502714,372.470259,0.769196217,1,NA,"HTI",1000000
"1",0,"bangladesh",2007,236.563084,278760805,0.848623909,0,NA,"BGD",1000000
"2",0,"bangladesh",2007,703.937076,1004407040,0.700848409,0,NA,"BGD",1000000
"3",0,"bangladesh",2007,1221.730015,1750134286,0.69807787,0,NA,"BGD",1000000
"4",0,"bangladesh",2007,517.454206,634081031,0.816069525,0,NA,"BGD",1000000
"5",0,"bangladesh",2007,1148.788482,1336909846,0.859286425,0,NA,"BGD",1000000
"6",0,"bangladesh",2007,301.680665,380301884,0.793266291,0,NA,"BGD",1000000
"1",1,"bangladesh",2007,252.475924,378940610,0.666267793,0,NA,"BGD",1000000
"2",1,"bangladesh",2007,429.238595,857511486,0.500563085,0,NA,"BGD",1000000
"3",1,"bangladesh",2007,830.070481,1468678133,0.565182025,0,NA,"BGD",1000000
"4",1,"bangladesh",2007,441.436283,694894611,0.635256449,0,NA,"BGD",1000000
"5",1,"bangladesh",2007,890.833872,1358138311,0.655922791,0,NA,"BGD",1000000
"6",1,"bangladesh",2007,124.771558,253254940,0.492671764,0,NA,"BGD",1000000
"1",0,"bangladesh",2007,42.197721,278760805,0.151376091,1,NA,"BGD",1000000
"2",0,"bangladesh",2007,300.469964,1004407040,0.299151591,1,NA,"BGD",1000000
"3",0,"bangladesh",2007,528.404271,1750134286,0.30192213,1,NA,"BGD",1000000
"4",0,"bangladesh",2007,116.626825,634081031,0.183930475,1,NA,"BGD",1000000
"5",0,"bangladesh",2007,188.121364,1336909846,0.140713575,1,NA,"BGD",1000000
"6",0,"bangladesh",2007,78.621219,380301884,0.206733709,1,NA,"BGD",1000000
"1",1,"bangladesh",2007,126.464686,378940610,0.333732207,1,NA,"BGD",1000000
"2",1,"bangladesh",2007,428.272891,857511486,0.499436915,1,NA,"BGD",1000000
"3",1,"bangladesh",2007,638.607652,1468678133,0.434817975,1,NA,"BGD",1000000
"4",1,"bangladesh",2007,253.458328,694894611,0.364743551,1,NA,"BGD",1000000
"5",1,"bangladesh",2007,467.304439,1358138311,0.344077209,1,NA,"BGD",1000000
"6",1,"bangladesh",2007,128.483382,253254940,0.507328236,1,NA,"BGD",1000000
"1",0,"bangladesh",2011,151.198474,493784389,0.306203431,0,NA,"BGD",1000000
"2",0,"bangladesh",2011,341.328681,1753594469,0.194645163,0,NA,"BGD",1000000
"3",0,"bangladesh",2011,703.417047,3015185612,0.233291458,0,NA,"BGD",1000000
"4",0,"bangladesh",2011,226.725133,991193011,0.22873964,0,NA,"BGD",1000000
"5",0,"bangladesh",2011,887.435375,2328075893,0.381188336,0,NA,"BGD",1000000
"6",0,"bangladesh",2011,180.290061,563057094,0.320198543,0,NA,"BGD",1000000
"1",1,"bangladesh",2011,99.728203,520298948,0.191674812,0,NA,"BGD",1000000
"2",1,"bangladesh",2011,92.845563,1185040150,0.078348031,0,NA,"BGD",1000000
"3",1,"bangladesh",2011,370.006484,2583836244,0.143200439,0,NA,"BGD",1000000
"4",1,"bangladesh",2011,143.966833,1033149079,0.139347589,0,NA,"BGD",1000000
"5",1,"bangladesh",2011,459.247993,2322647074,0.19772612,0,NA,"BGD",1000000
"6",1,"bangladesh",2011,44.923862,351138514,0.127937723,0,NA,"BGD",1000000
"1",0,"bangladesh",2011,342.585915,493784389,0.693796569,1,NA,"BGD",1000000
"2",0,"bangladesh",2011,1412.265788,1753594469,0.805354837,1,NA,"BGD",1000000
"3",0,"bangladesh",2011,2311.768565,3015185612,0.766708542,1,NA,"BGD",1000000
"4",0,"bangladesh",2011,764.467878,991193011,0.77126036,1,NA,"BGD",1000000
"5",0,"bangladesh",2011,1440.640518,2328075893,0.618811664,1,NA,"BGD",1000000
"6",0,"bangladesh",2011,382.767033,563057094,0.679801457,1,NA,"BGD",1000000
"1",1,"bangladesh",2011,420.570745,520298948,0.808325188,1,NA,"BGD",1000000
"2",1,"bangladesh",2011,1092.194587,1185040150,0.921651969,1,NA,"BGD",1000000
"3",1,"bangladesh",2011,2213.82976,2583836244,0.856799561,1,NA,"BGD",1000000
"4",1,"bangladesh",2011,889.182246,1033149079,0.860652411,1,NA,"BGD",1000000
"5",1,"bangladesh",2011,1863.399081,2322647074,0.80227388,1,NA,"BGD",1000000
"6",1,"bangladesh",2011,306.214652,351138514,0.872062277,1,NA,"BGD",1000000
"1",0,"bangladesh",2014,75.728011,583233444,0.129841681,0,NA,"BGD",1000000
"2",0,"bangladesh",2014,181.632585,1831765715,0.099157105,0,NA,"BGD",1000000
"3",0,"bangladesh",2014,440.124048,3371217659,0.130553436,0,NA,"BGD",1000000
"4",0,"bangladesh",2014,122.175631,869086287,0.140579403,0,NA,"BGD",1000000
"5",0,"bangladesh",2014,409.967429,2087863846,0.196357358,0,NA,"BGD",1000000
"6",0,"bangladesh",2014,116.048063,741551680,0.156493561,0,NA,"BGD",1000000
"1",1,"bangladesh",2014,33.901715,488190774,0.06944358,0,NA,"BGD",1000000
"2",1,"bangladesh",2014,93.093679,1265934097,0.07353754,0,NA,"BGD",1000000
"3",1,"bangladesh",2014,205.145514,2675292655,0.076681523,0,NA,"BGD",1000000
"4",1,"bangladesh",2014,70.97001,916551923,0.077431522,0,NA,"BGD",1000000
"5",1,"bangladesh",2014,203.605366,2060594342,0.098809048,0,NA,"BGD",1000000
"6",1,"bangladesh",2014,29.806911,408718221,0.072927776,0,NA,"BGD",1000000
"1",0,"bangladesh",2014,507.505433,583233444,0.870158319,1,NA,"BGD",1000000
"2",0,"bangladesh",2014,1650.13313,1831765715,0.900842895,1,NA,"BGD",1000000
"3",0,"bangladesh",2014,2931.093611,3371217659,0.869446564,1,NA,"BGD",1000000
"4",0,"bangladesh",2014,746.910656,869086287,0.859420597,1,NA,"BGD",1000000
"5",0,"bangladesh",2014,1677.896417,2087863846,0.803642642,1,NA,"BGD",1000000
"6",0,"bangladesh",2014,625.503617,741551680,0.843506439,1,NA,"BGD",1000000
"1",1,"bangladesh",2014,454.289059,488190774,0.93055642,1,NA,"BGD",1000000
"2",1,"bangladesh",2014,1172.840418,1265934097,0.92646246,1,NA,"BGD",1000000
"3",1,"bangladesh",2014,2470.147141,2675292655,0.923318477,1,NA,"BGD",1000000
"4",1,"bangladesh",2014,845.581913,916551923,0.922568478,1,NA,"BGD",1000000
"5",1,"bangladesh",2014,1856.988976,2060594342,0.901190952,1,NA,"BGD",1000000
"6",1,"bangladesh",2014,378.91131,408718221,0.927072224,1,NA,"BGD",1000000
"1",0,"cambodia",2005,163.114441,208352358,0.782877826,0,NA,"KHM",1000000
"2",0,"cambodia",2005,421.309601,554529835,0.759760024,0,NA,"KHM",1000000
"3",0,"cambodia",2005,69.485476,91100455,0.762734676,0,NA,"KHM",1000000
"4",0,"cambodia",2005,72.914097,93141201,0.782833979,0,NA,"KHM",1000000
"5",0,"cambodia",2005,84.566426,122464534,0.690538095,0,NA,"KHM",1000000
"6",0,"cambodia",2005,342.716381,531937514,0.644279397,0,NA,"KHM",1000000
"7",0,"cambodia",2005,73.448867,93885990,0.78231978,0,NA,"KHM",1000000
"8",0,"cambodia",2005,250.668339,978636763,0.256140325,0,NA,"KHM",1000000
"9",0,"cambodia",2005,119.186833,178564129,0.66747355,0,NA,"KHM",1000000
"10",0,"cambodia",2005,69.072588,93721081,0.737001614,0,NA,"KHM",1000000
"11",0,"cambodia",2005,147.943474,262071297,0.564516129,0,NA,"KHM",1000000
"12",0,"cambodia",2005,53.289956,79014341,0.674433974,0,NA,"KHM",1000000
"13",0,"cambodia",2005,53.462183,74991695,0.712908049,0,NA,"KHM",1000000
"14",0,"cambodia",2005,11.413155,14033012,0.813307578,0,NA,"KHM",1000000
"15",0,"cambodia",2005,217.943392,315890025,0.689934391,0,NA,"KHM",1000000
"16",0,"cambodia",2005,41.62585,64646623,0.64389829,0,NA,"KHM",1000000
"17",0,"cambodia",2005,127.260913,192667954,0.660519357,0,NA,"KHM",1000000
"18",0,"cambodia",2005,45.704219,61772968,0.739874098,0,NA,"KHM",1000000
"19",0,"cambodia",2005,33.24265,43081976,0.771613865,0,NA,"KHM",1000000
"1",1,"cambodia",2005,351.584422,385753188,0.911423244,0,NA,"KHM",1000000
"2",1,"cambodia",2005,1290.129502,1457525290,0.88515068,0,NA,"KHM",1000000
"3",1,"cambodia",2005,411.138098,453359614,0.906869702,0,NA,"KHM",1000000
"4",1,"cambodia",2005,641.059217,681479799,0.940687043,0,NA,"KHM",1000000
"5",1,"cambodia",2005,518.431611,566504372,0.915141412,0,NA,"KHM",1000000
"6",1,"cambodia",2005,682.36138,852249507,0.800659167,0,NA,"KHM",1000000
"7",1,"cambodia",2005,171.085889,195526412,0.875001424,0,NA,"KHM",1000000
"8",1,"cambodia",2005,57.286963,201278348,0.284615626,0,NA,"KHM",1000000
"9",1,"cambodia",2005,1014.678319,1099696836,0.922689132,0,NA,"KHM",1000000
"10",1,"cambodia",2005,311.575179,335883262,0.927629371,0,NA,"KHM",1000000
"11",1,"cambodia",2005,575.610693,663818721,0.867120307,0,NA,"KHM",1000000
"12",1,"cambodia",2005,491.889283,539210384,0.912240004,0,NA,"KHM",1000000
"13",1,"cambodia",2005,831.079032,916471465,0.906824777,0,NA,"KHM",1000000
"14",1,"cambodia",2005,125.848041,131996306,0.953420931,0,NA,"KHM",1000000
"15",1,"cambodia",2005,470.013069,575101771,0.817269382,0,NA,"KHM",1000000
"16",1,"cambodia",2005,604.546744,659306354,0.916943603,0,NA,"KHM",1000000
"17",1,"cambodia",2005,100.442643,127341206,0.788767801,0,NA,"KHM",1000000
"18",1,"cambodia",2005,193.312626,200725981,0.963067287,0,NA,"KHM",1000000
"19",1,"cambodia",2005,135.144499,143096696,0.944427808,0,NA,"KHM",1000000
"1",0,"cambodia",2005,45.237917,208352358,0.217122174,1,NA,"KHM",1000000
"2",0,"cambodia",2005,133.220234,554529835,0.240239976,1,NA,"KHM",1000000
"3",0,"cambodia",2005,21.614979,91100455,0.237265324,1,NA,"KHM",1000000
"4",0,"cambodia",2005,20.227104,93141201,0.217166021,1,NA,"KHM",1000000
"5",0,"cambodia",2005,37.898108,122464534,0.309461905,1,NA,"KHM",1000000
"6",0,"cambodia",2005,189.221133,531937514,0.355720603,1,NA,"KHM",1000000
"7",0,"cambodia",2005,20.437123,93885990,0.21768022,1,NA,"KHM",1000000
"8",0,"cambodia",2005,727.968424,978636763,0.743859675,1,NA,"KHM",1000000
"9",0,"cambodia",2005,59.377296,178564129,0.33252645,1,NA,"KHM",1000000
"10",0,"cambodia",2005,24.648493,93721081,0.262998386,1,NA,"KHM",1000000
"11",0,"cambodia",2005,114.127823,262071297,0.435483871,1,NA,"KHM",1000000
"12",0,"cambodia",2005,25.724385,79014341,0.325566026,1,NA,"KHM",1000000
"13",0,"cambodia",2005,21.529512,74991695,0.287091951,1,NA,"KHM",1000000
"14",0,"cambodia",2005,2.619857,14033012,0.186692422,1,NA,"KHM",1000000
"15",0,"cambodia",2005,97.946633,315890025,0.310065609,1,NA,"KHM",1000000
"16",0,"cambodia",2005,23.020773,64646623,0.35610171,1,NA,"KHM",1000000
"17",0,"cambodia",2005,65.407041,192667954,0.339480643,1,NA,"KHM",1000000
"18",0,"cambodia",2005,16.068749,61772968,0.260125902,1,NA,"KHM",1000000
"19",0,"cambodia",2005,9.839326,43081976,0.228386135,1,NA,"KHM",1000000
"1",1,"cambodia",2005,34.168766,385753188,0.088576756,1,NA,"KHM",1000000
"2",1,"cambodia",2005,167.395788,1457525290,0.11484932,1,NA,"KHM",1000000
"3",1,"cambodia",2005,42.221516,453359614,0.093130298,1,NA,"KHM",1000000
"4",1,"cambodia",2005,40.420582,681479799,0.059312957,1,NA,"KHM",1000000
"5",1,"cambodia",2005,48.072761,566504372,0.084858588,1,NA,"KHM",1000000
"6",1,"cambodia",2005,169.888127,852249507,0.199340833,1,NA,"KHM",1000000
"7",1,"cambodia",2005,24.440523,195526412,0.124998576,1,NA,"KHM",1000000
"8",1,"cambodia",2005,143.991385,201278348,0.715384374,1,NA,"KHM",1000000
"9",1,"cambodia",2005,85.018517,1099696836,0.077310868,1,NA,"KHM",1000000
"10",1,"cambodia",2005,24.308083,335883262,0.072370629,1,NA,"KHM",1000000
"11",1,"cambodia",2005,88.208028,663818721,0.132879693,1,NA,"KHM",1000000
"12",1,"cambodia",2005,47.321101,539210384,0.087759996,1,NA,"KHM",1000000
"13",1,"cambodia",2005,85.392433,916471465,0.093175223,1,NA,"KHM",1000000
"14",1,"cambodia",2005,6.148265,131996306,0.046579069,1,NA,"KHM",1000000
"15",1,"cambodia",2005,105.088702,575101771,0.182730618,1,NA,"KHM",1000000
"16",1,"cambodia",2005,54.75961,659306354,0.083056397,1,NA,"KHM",1000000
"17",1,"cambodia",2005,26.898563,127341206,0.211232199,1,NA,"KHM",1000000
"18",1,"cambodia",2005,7.413355,200725981,0.036932713,1,NA,"KHM",1000000
"19",1,"cambodia",2005,7.952197,143096696,0.055572192,1,NA,"KHM",1000000
"1",0,"cambodia",2010,98.353531,266236827,0.369421211,0,NA,"KHM",1000000
"2",0,"cambodia",2010,229.665659,480987434,0.477487857,0,NA,"KHM",1000000
"3",0,"cambodia",2010,42.259997,125338325,0.337167399,0,NA,"KHM",1000000
"4",0,"cambodia",2010,31.191903,98074729,0.318042204,0,NA,"KHM",1000000
"5",0,"cambodia",2010,73.281413,164217348,0.446246477,0,NA,"KHM",1000000
"6",0,"cambodia",2010,253.845147,722525206,0.351330507,0,NA,"KHM",1000000
"7",0,"cambodia",2010,62.132458,136194352,0.456204366,0,NA,"KHM",1000000
"8",0,"cambodia",2010,48.741276,1206317716,0.040405007,0,NA,"KHM",1000000
"9",0,"cambodia",2010,77.711048,190302802,0.408354723,0,NA,"KHM",1000000
"10",0,"cambodia",2010,45.954169,136211056,0.337374736,0,NA,"KHM",1000000
"11",0,"cambodia",2010,116.797927,308057185,0.379143655,0,NA,"KHM",1000000
"12",0,"cambodia",2010,54.612836,91886651,0.594350054,0,NA,"KHM",1000000
"13",0,"cambodia",2010,68.402705,149040432,0.458954017,0,NA,"KHM",1000000
"14",0,"cambodia",2010,10.137529,33664391,0.301135078,0,NA,"KHM",1000000
"15",0,"cambodia",2010,153.849463,488242493,0.315108712,0,NA,"KHM",1000000
"16",0,"cambodia",2010,35.561168,107235534,0.331617391,0,NA,"KHM",1000000
"17",0,"cambodia",2010,35.955654,182669808,0.196834137,0,NA,"KHM",1000000
"18",0,"cambodia",2010,30.917717,79188336,0.390432715,0,NA,"KHM",1000000
"19",0,"cambodia",2010,14.63964,63501993,0.230538276,0,NA,"KHM",1000000
"1",1,"cambodia",2010,160.255218,390077498,0.410829178,0,NA,"KHM",1000000
"2",1,"cambodia",2010,574.816334,1431528055,0.40154039,0,NA,"KHM",1000000
"3",1,"cambodia",2010,293.274757,496112609,0.591145542,0,NA,"KHM",1000000
"4",1,"cambodia",2010,310.909517,771018533,0.403245193,0,NA,"KHM",1000000
"5",1,"cambodia",2010,283.705407,619973872,0.457608651,0,NA,"KHM",1000000
"6",1,"cambodia",2010,237.289577,804910921,0.294802283,0,NA,"KHM",1000000
"7",1,"cambodia",2010,103.181864,237023361,0.435323605,0,NA,"KHM",1000000
"8",1,"cambodia",2010,11.45806,174750018,0.065568291,0,NA,"KHM",1000000
"9",1,"cambodia",2010,492.970212,1147889027,0.429458075,0,NA,"KHM",1000000
"10",1,"cambodia",2010,180.0425,357433743,0.503708739,0,NA,"KHM",1000000
"11",1,"cambodia",2010,324.851328,637105264,0.509886429,0,NA,"KHM",1000000
"12",1,"cambodia",2010,288.045195,595548445,0.483663751,0,NA,"KHM",1000000
"13",1,"cambodia",2010,386.130315,951966498,0.405613344,0,NA,"KHM",1000000
"14",1,"cambodia",2010,74.895893,166525708,0.44975574,0,NA,"KHM",1000000
"15",1,"cambodia",2010,188.364968,653137015,0.288400387,0,NA,"KHM",1000000
"16",1,"cambodia",2010,295.891621,666460078,0.443975012,0,NA,"KHM",1000000
"17",1,"cambodia",2010,58.066007,134704873,0.431060924,0,NA,"KHM",1000000
"18",1,"cambodia",2010,148.543302,252098455,0.58922734,0,NA,"KHM",1000000
"19",1,"cambodia",2010,61.926265,145703744,0.425014919,0,NA,"KHM",1000000
"1",0,"cambodia",2010,167.883296,266236827,0.630578789,1,NA,"KHM",1000000
"2",0,"cambodia",2010,251.321775,480987434,0.522512143,1,NA,"KHM",1000000
"3",0,"cambodia",2010,83.078328,125338325,0.662832601,1,NA,"KHM",1000000
"4",0,"cambodia",2010,66.882826,98074729,0.681957796,1,NA,"KHM",1000000
"5",0,"cambodia",2010,90.935935,164217348,0.553753523,1,NA,"KHM",1000000
"6",0,"cambodia",2010,468.680059,722525206,0.648669493,1,NA,"KHM",1000000
"7",0,"cambodia",2010,74.061894,136194352,0.543795634,1,NA,"KHM",1000000
"8",0,"cambodia",2010,1157.57644,1206317716,0.959594993,1,NA,"KHM",1000000
"9",0,"cambodia",2010,112.591754,190302802,0.591645277,1,NA,"KHM",1000000
"10",0,"cambodia",2010,90.256887,136211056,0.662625264,1,NA,"KHM",1000000
"11",0,"cambodia",2010,191.259258,308057185,0.620856345,1,NA,"KHM",1000000
"12",0,"cambodia",2010,37.273815,91886651,0.405649946,1,NA,"KHM",1000000
"13",0,"cambodia",2010,80.637727,149040432,0.541045983,1,NA,"KHM",1000000
"14",0,"cambodia",2010,23.526862,33664391,0.698864922,1,NA,"KHM",1000000
